,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
10,28944.93,28985.16,28937.95,28947.1,136.969445,-40.346876715725344,480.424341,-0.019363009703879372,-5875.767397578561,65.47598216952645,1115369635.9066896,-230357218.62693548,0.09049276252187517,1004.0580286720588,28865.95624091336,90.67460000000031,28881.18909090909,29007.696826196716,28754.681355621466,0.8760562793271267,0.7605014979560509,0.0,0.0,28871.539999999997,28961.327,28781.753000000004,0.6219758280992178,0.9207736086515708,0.0,0.0,28690.17,29017.5,28853.835,1.1333674627096124,0.7849265267467049,0.0,-15.20421274700493,-22.29862061350888,7.09440786650395,28881.18909090909,28881.18909090909,28910.69384393491,28925.898056681915,0.0,0.0,0.0,0.1426875193118232,0.1438488754080967,-0.0011613560962735192,-0.011466248708840726,10.498713579127962,93.25920572565163,5600.639096518604,-160.99202141905252,-162.85222847148628,1.8602070524337648,28837.665,28853.835,28845.75,28853.835,34393.60012919398,34254.66066139607,4.0,12.0,-8.0,28690.17,28974.333530797645,1.0,0.0,0.0,53.987755038289784,0.0,0.0,0.0,-85.63627512682348,55.28389264434377,78.4926526746705,76.68306194564101,-21.50734732532951,36.83772727273026,28917.475473636787,0.0,-5.020741295448725,-0.634873723151585,-4.3858675722971405,0.0026946430496055385,0.002694606744668704,-0.09853100793253411
11,28947.1,29031.34,28942.01,28995.13,228.10249,2.8324931029326734,708.526831,0.0012252266979034154,-3471.263112967258,69.19030889590219,983754977.8610277,-119983382.58257519,0.38216614585411857,1004.0580286720588,28878.145434997205,90.54014000000045,28890.68416666667,29027.20305753489,28754.16527579845,0.9450720521581361,0.882532529634125,0.0,0.0,28880.997666666663,28966.39266666667,28795.602666666666,0.5913576877474831,1.1682612174795362,1.0,0.0,28690.17,29031.34,28860.754999999997,1.1808996908201816,0.8938652284784743,0.0,-7.342326988469722,-19.30736188850105,11.965034900031327,28890.68416666667,28890.68416666667,28923.68402179108,28931.02634877955,0.0,0.0,0.0,0.15498844263081124,0.14847065763773537,0.00651778499307587,-0.01028971715609808,11.358181396539914,115.73859568344767,84.96583333333183,-159.00652154989046,-162.41228886494466,3.4057673150541916,28876.125,28860.754999999997,28868.44,28860.754999999997,34393.60012919398,34254.66066139607,48.0,12.0,36.0,28696.069799999997,28974.333530797645,0.0,0.0,0.0,61.329540201930406,0.0,0.0,0.0,-82.91183220603149,50.29480707885075,89.38652284784743,82.04451218829705,-10.613477152152571,51.96483333332799,28923.884385172005,0.0,-2.1439093949243926,-0.9366808575061465,-1.207228537418246,0.16592335674385783,0.1657858560184522,0.06722886285552843
12,28995.13,29056.95,28960.35,29056.95,149.949333,152.78182610293265,858.476164,0.06206201165779262,-1651.1015588205137,71.22770578414344,1415668184.3993819,7987581.332587898,0.6981796091210674,1006.1987629033764,28887.07532653394,91.14612600000062,28903.473846153847,29061.762835330843,28745.18485697685,1.095293873805822,0.9847973148484117,0.0,0.0,28905.93366666666,28981.685666666668,28830.18166666667,0.5241276816970851,1.4967811630936083,1.0,0.0,28690.17,29056.95,28873.559999999998,1.2689824135060135,1.0,0.0,3.8324533293380227,-14.679398844933235,18.511852174271258,28897.459166666667,28903.473846153847,28944.186479977066,28940.35402664773,0.0,0.0,0.0,0.1700155742968483,0.15698590224566417,0.013029672051184132,-0.008327957448183173,12.279411809088767,134.3805398769317,-44.53384615384857,-156.64988385740105,-161.67687314447446,5.026989287073405,28900.52,28873.559999999998,28887.04,28873.559999999998,34393.60012919398,34254.66066139607,52.0,12.0,40.0,28709.480607999998,28974.333530797645,0.0,0.0,0.0,68.33331202889273,0.0,0.0,0.0,-79.19799470062466,59.34199576460626,100.0,89.29305850750599,-0.0,63.31953846153556,28976.71612406941,0.28058041838578,-3.361799583416962,-1.4217046026883096,-1.9400949807286523,0.2132082180697159,0.2129812518983698,0.2805804183857896
13,29056.96,29138.76,29052.88,29117.2,379.845621,341.908499996287,1238.321785,0.12032225860576934,1854.1556160467019,75.36545284735611,1970842675.5826092,158976434.73643568,1.1073196103235678,1006.1987629033764,28915.93146342808,90.6195134000003,28918.74,29106.84799010903,28730.632009890975,1.300941812188408,1.0275161355053875,1.0,0.0,28936.42466666666,29007.607666666667,28865.24166666667,0.4919958206308633,1.7697928812591164,1.0,0.0,28690.17,29138.76,28914.464999999997,1.5512086626180814,0.9519382955482787,0.34777325977505713,17.3502162184559,-8.273475832255409,25.623692050711306,28918.980833333335,28918.74,28970.80394459598,28953.453728377524,0.0,0.0,0.0,0.19432540298629922,0.1555891365766251,0.03873626640967412,-0.005501382500465141,13.224815479705693,175.67989636295036,-165.94000000000233,-154.2982479860914,-160.67657650815528,6.3783285220638675,28980.379999999997,28914.464999999997,28947.422499999997,28914.464999999997,34393.60012919398,34254.66066139607,56.00000000000001,12.0,44.00000000000001,28730.32877152,28974.333530797645,0.0,0.0,0.0,73.39141011356504,0.7339141011356505,0.0,0.0,-74.67985073617336,60.44137740817579,95.19382955482787,94.86011746755844,-4.806170445172132,84.17614285713717,29032.33625365031,0.8949046638580698,5.382794845869397,-0.06080471297676815,5.443599558846166,0.20735142539047846,0.20713674902754775,0.4885136312731575
14,29117.19,29385.0,29115.76,29382.59,1206.044051,1526.361656902469,2444.365836,0.37709818961824354,47313.85205588136,83.12256808277704,3450432375.624737,394080430.5141715,11.780156855141714,1006.1987629033764,29031.552813295795,108.48156206000044,28949.663333333338,29243.900965249373,28655.4257014173,2.0327533935584214,1.2356752157219024,1.0,0.0,28984.63599999999,29072.506,28896.766000000003,0.6063212248033684,2.764447479230696,1.0,0.0,28690.17,29385.0,29037.585,2.4001315386626887,0.9965315256969333,0.34777325977505713,48.914045077806804,3.164028349757035,45.75001672804977,28971.463333333337,28949.663333333338,29034.155645427367,28985.24160034956,0.0,0.0,0.0,1.1408278431045498,0.7446001167542333,0.39622772635031644,-0.0004151659108746455,14.50609670767692,253.80851257335308,-128.94333333333634,-151.34196086430177,-159.34013228094372,7.998171416641952,29110.809999999998,29037.585,29074.1975,29037.585,34393.60012919398,34254.66066139607,60.0,12.0,48.0,28763.0032697984,28974.333530797645,0.0,0.0,0.0,84.86169255046892,1.0,0.0,0.0,-65.05278388680922,73.54862330144928,99.65315256969333,98.2823273748404,-0.3468474303066719,125.8679999999913,29178.21632416718,2.1903605909685346,32.951529075380016,6.541662044694589,26.409867030685426,0.9114543980877299,0.9073257208658703,1.404420608338386
15,29384.97,29385.0,29261.59,29272.51,816.101922,854.6861669296724,1628.263914,0.17572567465605182,27720.944680218112,90.1963978442726,1102612297.2419734,705297654.3359987,7.935067729629865,1002.4291033934282,29088.33229326381,109.97440585400038,28969.841250000005,29294.793087652524,28644.889412347486,2.2433801749087543,0.9657132456712649,0.0,0.0,29030.79999999999,29125.656,28935.944000000007,0.6534852639265619,1.7740891456523855,1.0,0.0,28690.17,29385.0,29037.585,2.398459812064043,0.838104284501243,0.34551909823776505,64.3048050664438,15.39218369309439,48.91262137334942,29009.112500000007,28969.841250000005,29070.82554613085,29006.520741064407,0.0,34.26212580198392,14.184166352642938,1.2906135415791977,0.7162720071654494,0.5743415344137484,0.005224241632135116,15.725396349120825,201.24378416659897,-123.38125000000582,-145.4656441027612,-157.36542394139974,11.899779838638551,29132.239999999998,29037.585,29084.9125,29037.585,34393.60012919398,34254.66066139607,60.0,12.0,48.0,28825.20294281856,28974.333530797645,0.0,0.0,0.0,71.15940413649989,0.8385338778646206,0.857482659666757,0.0,-57.90763743149376,67.00959894136251,83.8104284501243,92.88580352488184,-16.189571549875698,173.9318124999918,29198.56915796809,1.567587485670022,38.20500356653104,12.87433034906188,25.330673217469162,-0.3746436239963957,-0.37534717096701087,1.0245154120787525
16,29272.47,29349.85,29241.5,29331.74,342.043765,1082.3891366523483,1970.307679,0.2079200007390432,26654.988611751396,100.0,-874925172.2217613,1035985628.1628193,-2.365382423821383,1004.457418553078,29137.246716275426,109.81196526860019,28991.12941176471,29349.43960708324,28632.819216446176,2.4718608939266007,0.9753012790111867,0.0,0.0,29074.451666666653,29174.150666666672,28974.752666666674,0.6858186090181838,1.7903255465618098,1.0,0.0,28690.17,29385.0,29037.585,2.396698625056108,0.9233481571031789,0.2815534641882663,80.35517480037379,28.38478191455027,51.970392885823514,29049.552500000005,28991.12941176471,29110.96623134149,29030.611056541115,0.0,31.725788297120644,14.506748068059006,1.4100937221065168,0.6528934840821204,0.7572002380243964,0.011380588461938438,16.875796864676502,163.13434106119644,-154.49941176470747,-139.3499682266235,-154.72927609155911,15.379307864935612,29137.495000000003,29037.585,29087.54,29037.585,34393.60012919398,34254.66066139607,60.0,12.0,48.0,28881.182648536706,28974.333530797645,0.0,0.0,0.0,73.62692160549888,0.8109708882419832,0.8831682553688679,0.0,-51.04302554842647,69.892826958556,91.98000271047623,91.81452791009796,-8.019997289523767,215.92929411763907,29227.892745052053,1.6822861453363862,32.86357261158471,16.87217880156645,15.991393810018259,0.20234001115724265,0.20213557947492689,1.2289284278350854
17,29331.74,29417.87,29279.23,29385.39,555.133752,1377.4140562091884,2525.441431,0.23909578535910359,27101.836780758167,100.0,1320508791.5461442,1130253933.4491296,1.7074735617087038,1004.457418553078,29175.895168149942,112.6947687417401,29013.032777777782,29405.304540366793,28620.76101518877,2.704107258235114,0.9746163982906179,0.0,0.0,29120.21533333332,29228.513333333336,29011.91733333334,0.7437994448896286,1.7242823813305186,1.0,0.0,28690.17,29417.87,29054.019999999997,2.50818315194327,0.9553662223443733,0.2425930146510162,96.29429439476007,41.96668441059224,54.327609984167836,29095.282500000005,29013.032777777782,29153.185272673567,29056.890978278807,0.0,33.330563692787294,13.163914726093001,1.4131205280176395,0.5816481312940732,0.8314723967235663,0.017957085789134342,18.023065669691277,155.91212567620445,-132.652777777781,-132.96990850209735,-151.40980218756522,18.439893685467865,29153.93,29054.019999999997,29103.975,29054.019999999997,34393.60012919398,34254.66066139607,72.0,12.0,60.0,28931.564383683035,28974.333530797645,0.0,0.0,0.0,75.65842416758935,0.828394666184978,0.8259664774305273,0.8555391308220507,-44.51550452699197,72.05957542398497,95.1794354240257,90.3232888615421,-4.820564575974297,263.36955555554596,29264.075939881604,1.9029962932561757,32.10410473272187,19.918563987797533,12.185540744924339,0.1829076624843884,0.18274059011389454,1.4140838945804424
18,29387.07,29450.0,29316.83,29361.77,505.306624,1213.152407542366,2020.1348070000001,0.1936014392411693,21525.096889381362,100.0,918842506.6044953,1156994246.457786,0.6092163006619965,1003.6500348761481,29207.3025103557,114.74229186756592,29031.38736842106,29443.73975527085,28619.03498157127,2.840734971545504,0.9006071531474984,0.0,0.0,29165.437333333324,29282.461333333333,29048.41333333334,0.8024841092730571,1.338856416917344,1.0,0.0,28690.17,29450.0,29070.085,2.6172707158546205,0.8838819209560042,0.21239982043318315,105.80062120637376,54.73347176974855,51.067149436625215,29135.39833333334,29031.38736842106,29185.275230723786,29079.474609517412,0.0,32.526306197105264,12.013573243921687,1.4143474140363326,0.5633703979685585,0.8509770160677741,0.024336060495047274,19.15336320223077,138.85625900930094,-133.4173684210582,-126.82113881475487,-147.4328105914416,20.611671776686734,29193.975,29070.085,29132.03,29070.085,34393.60012919398,34254.66066139607,72.0,12.0,60.0,28989.92105764107,28974.333530797645,0.0,0.0,99.99999999999999,72.99260751089918,0.7786875036608503,0.8060176860292706,0.8383841396095552,-39.41950101950931,67.70844728627479,85.95063694267523,91.03669169239242,-14.049363057324772,300.6758947368362,29282.67581259881,1.6668409487686775,30.163881217165102,21.967627433671048,8.196253783494054,-0.08038008003296016,-0.08041240214087253,1.3325671727812738
19,29361.77,29470.0,29340.0,29400.01,494.410646,1175.1968825648155,2514.545453,0.173829051409724,21150.977777046737,100.0,567554526.3238298,1055871715.726243,0.23774160351982054,1004.9571623869781,29234.74704519421,116.26806268080934,29049.818500000005,29482.658503755432,28616.978496244577,2.9799842209370593,0.9045276510507867,0.0,0.0,29212.28066666666,29334.463666666667,29090.097666666676,0.8365180479688814,1.2682301684085933,1.0,0.0,28690.17,29470.0,29080.085,2.6844573917045356,0.9102496697998264,0.16932653348428828,115.0933772985918,66.8054528755172,48.2879244230746,29177.235000000004,29049.818500000005,29218.311349073974,29103.217971775382,0.0,31.084034928187577,11.002772634093757,1.3551058462213446,0.592485192497532,0.7626206537238126,0.03051677342126442,20.26295455654037,129.72930735717642,-119.70850000000428,-120.64178003209265,-142.94945043733497,22.30767040524232,29206.004999999997,29080.085,29143.045,29080.085,34393.60012919398,34254.66066139607,80.0,12.0,68.0,29054.332109571318,28974.333530797645,0.0,0.0,100.0,74.55570505467949,0.7615328575910117,0.7895383424789468,0.8071741686462482,-34.55744021495057,64.02501294474514,88.94976159651371,90.02661132107158,-11.050238403486293,312.3292499999916,29305.741289961552,1.737284660479602,28.08204230236642,23.190510407410123,4.891531894956298,0.13023738010344843,0.13015264479090405,1.4645400534586628
