,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,45134.11,46571.3,44950.53,46217.19,4899.574833,2758.6313998001892,4899.574833,0.5630348538040565,0.0,50.0,0.0,0.0,-756.023960997647,1000.0,45913.006666666675,0.0,46217.19,46217.19,46217.19,0.0,0.0,0.0,0.0,45913.006666666675,47533.77666666667,44292.236666666664,7.060178009107385,0.593839142300676,0.0,0.0,44950.53,46571.3,45760.915,3.5068553497086348,0.7815174269020282,0.0,0.0,0.0,0.0,46217.19,46217.19,46217.19,46217.19,0.0,0.0,0.0,0.0,0.0,0.0,-14.864588378671343,1.0,0.0,8421.402016129032,-154.12919157292848,-154.12919157292848,0.0,45760.915,45760.915,45760.915,45760.915,54427.20915658602,54126.06984543011,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,78.15174269020282,78.15174269020282,-21.848257309797177,0.0,46217.19,0.0,0.0,0.0,0.0,-15.412919157292848,0.0,0.0
1,46217.18,46492.33,45850.0,46161.83,2685.386005,2680.577818754083,2214.188828,0.35340694250188076,-148662.96923680155,100.0,9812961042.075615,9812961042.075615,-758.3841244163702,998.8021772851183,46003.30360608623,0.0,46189.51,46244.87,46134.15,0.23970810688401148,0.25,0.0,0.0,46040.530000000006,47172.08,44908.979999999996,4.915451668345272,0.5535990455569805,0.0,0.0,44950.53,46571.3,45760.915,3.508956903851121,0.7473608223251911,0.0,-4.41618233617919,-0.8832364672358382,-3.532945868943352,46189.51,46189.51,46208.67307692308,46213.08925925926,0.0,0.0,0.0,0.14924893436693992,0.06982310050517188,0.07942583386176805,-0.00023394974899779896,1.9010197312599313,66.66666666666667,8449.082016129032,-154.63579320702308,-154.38249238997577,-0.2533008170473181,45760.915,45760.915,45760.915,45760.915,54427.20915658602,54126.06984543011,4.0,8.0,-4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,13.778887366886172,74.73608223251911,76.44391246136097,-25.263917767480898,0.0,46193.33510768572,0.0,-3.72987389606721,-0.7459747792134421,-2.983899116853768,-0.11978227148816689,-0.11985406778958207,-0.11978227148816689
2,46166.16,46796.94,46102.84,46419.56,2926.951099,2424.780594052529,5141.139927,0.23066979713916236,-19659.244096507333,100.0,6609711469.593658,8211336255.834637,13.125090781493501,998.8021772851183,46124.83668860348,0.0,46266.193333333336,46487.74653677565,46044.64012989102,0.9577325795796291,0.8461170145224107,0.0,0.0,46173.61333333334,47159.34666666667,45187.88,4.269682453557184,0.6247531448667636,0.0,0.0,44950.53,46796.94,45873.735,3.9908405402994833,0.79561419186421,0.0,12.733830731900525,1.8401769725914345,10.89365375930909,46266.193333333336,46266.193333333336,46241.117218934916,46228.383388203016,0.0,0.0,0.0,0.22574645583296998,0.10075656986053426,0.12498988597243572,0.0004750425001665362,2.7417927636119326,99.99999999999726,8372.398682795698,-153.23232854031468,-153.99910444008876,0.7667758997740748,45873.735,45873.735,45873.735,45873.735,54427.20915658602,54126.06984543011,12.0,8.0,4.0,-1.0,46571.3,0.0,1.0,0.0,83.37114998035963,0.0,0.0,0.0,-90.16322114146048,21.25490328689302,79.561419186421,77.48308136971431,-20.438580813578998,0.0,46287.36832813791,0.0,-6.383295980394362,-1.8734390194496262,-4.509856960944735,0.5583184202186064,0.5567656000330601,0.4378673822445611
3,46414.7,46540.31,46204.08,46336.37,1970.348912,2004.9028331603117,3170.7910150000002,0.16062016788576663,-40266.97008118775,73.9941965170047,-1325825577.9420853,5032282311.242396,12.810580904607454,997.0121914875722,46161.99765931395,0.0,46283.7375,46485.00334378627,46082.47165621373,0.8697043698610992,0.6307536813248145,0.0,0.0,46220.27333333334,47043.630833333336,45396.91583333333,3.5627547853820647,0.5705019791929192,0.0,0.0,44950.53,46796.94,45873.735,3.9893277849482303,0.7505591932452712,0.0,19.3890964606544,5.349960870204027,14.039135590450373,46283.7375,46283.7375,46255.77149294493,46236.382396484274,0.0,0.0,0.0,0.2575725377177268,0.14995965904115105,0.10761287867657576,0.0014327750019607682,3.501654855651676,51.91847634590005,8354.854516129031,-152.91123376061233,-153.72713677021966,0.8159030096073252,45873.735,45873.735,45873.735,45873.735,54427.20915658602,54126.06984543011,12.0,8.0,4.0,-1.0,46796.94,0.0,0.0,0.0,64.63854423868213,0.0,0.0,0.0,-83.08778223621856,23.101751061962823,75.05591932452712,76.45114024782242,-24.944080675472883,0.0,46307.88009272467,0.0,-10.403356420018955,-3.5794224995634925,-6.823933920455463,-0.17921324545082662,-0.17937402450769468,0.25786942044723205
4,46336.38,46688.13,45959.7,46458.33,2152.379904,2799.2472308269907,5323.170919,0.19127543190653074,2986.0618006730874,79.74839482823904,-1633940194.9741404,3365726684.688262,2.1340618933636715,997.0121914875722,46192.401207942865,0.0,46318.656,46546.505024961705,46090.8069750383,0.9838326265844265,0.8065055907601005,0.0,0.0,46249.96266666667,47054.33466666667,45445.59066666667,3.478368213169293,0.6295217469860537,0.0,0.0,44950.53,46796.94,45873.735,3.9863203284654967,0.8166116951273011,0.0,34.11138047651184,11.10224479146559,23.00913568504625,46318.656,46318.656,46286.93434018417,46252.82295970766,0.0,0.0,0.0,0.2820925731970381,0.18895121816256488,0.09314135503447324,0.0030285534200734546,4.25484509607626,47.25358561276811,8319.936016129031,-152.27215250482718,-153.43613991714116,1.1639874123139862,45873.735,45873.735,45873.735,45873.735,54427.20915658602,54126.06984543011,20.0,8.0,12.0,-1.0,46796.94,0.0,0.0,0.0,73.89802675102615,0.0,0.0,0.0,-73.919514645752,31.315610190310103,81.66116951273011,78.75950267455943,-18.338830487269888,0.0,46362.598007234716,0.0,-13.391136795160504,-5.541765358682895,-7.849371436477609,0.26320577119010036,0.26285999140878147,0.5217539188340892
5,46474.53,46486.33,45980.0,46200.47,2151.816109,2521.3508877947625,3171.3548100000003,0.15020149329441995,-76707.27586610039,65.34025998795997,-2135379845.3229406,2265505378.6860213,-6.278144789774965,991.4784246970529,46196.229590293755,0.0,46298.958333333336,46524.84018280828,46073.07648385839,0.9757534839064292,0.2819914845697687,0.0,0.0,46245.34666666667,47000.045000000006,45490.64833333334,3.2638887487346486,0.4702684737168688,0.0,0.0,44950.53,46796.94,45873.735,3.988016289063386,0.6769569055626865,0.0,24.68717130971345,13.819230095115163,10.867941214598286,46298.958333333336,46298.958333333336,46273.632134001986,46248.94496269227,0.0,0.0,0.0,0.3125636633007498,0.23757645766697347,0.07498720563377634,0.003887521734912557,4.979036968828262,-10.667570523984821,8339.633682795698,-152.6326608184538,-153.30222673402662,0.6695659155728322,45873.735,45873.735,45873.735,45873.735,54427.20915658602,54126.06984543011,20.0,8.0,12.0,-1.0,46763.4504,0.0,0.0,0.0,46.29558897035611,0.0,0.0,0.0,-68.4774635676262,32.6828158712423,67.69569055626864,74.80425979784196,-32.30430944373135,91.52516666666634,46300.088872103384,0.0,-15.837132923042251,-7.600838871554767,-8.236294051487484,-0.5550350174016172,-0.5565810601272148,-0.036177015521721145
6,46200.46,46272.38,45641.02,45857.3,2462.755992,1745.8885664415395,708.5988180000004,0.09069921869967493,-186483.94699589116,54.20445966620505,-7087545131.024193,706663627.0676523,-30.236306423200997,991.4784246970529,46161.34493012339,0.0,46235.864285714284,46609.05897743233,45862.66959399624,1.6143082755494391,-0.007194092139299863,0.0,1.0,46199.3780952381,46936.456666666665,45462.299523809525,3.19085927914057,0.26795004732325034,0.0,0.0,44950.53,46796.94,45873.735,3.9934583867409126,0.49109894335494414,0.0,-10.353188251850952,8.98474642572194,-19.337934677572893,46235.864285714284,46235.864285714284,46209.58103646322,46219.93422471507,0.0,0.0,0.0,0.319749037211056,0.2901448429882396,0.029604194222816405,0.0027582856095605397,5.704823544098804,-108.43331734017308,8402.72773041475,-153.78741326156984,-153.37153909510423,-0.41587416646561337,45873.735,45873.735,45873.735,45873.735,54427.20915658602,54126.06984543011,20.0,28.000000000000004,-8.000000000000004,-1.0,46731.300384,0.0,0.0,0.0,30.15343681593606,0.0,0.0,0.0,-66.42773262306129,32.87534765628809,49.10989433549441,66.15558480149774,-50.89010566450559,86.03799999999319,46128.619563568114,0.0,-17.070793383217488,-9.49482977388731,-7.575963609330177,-0.7427846513249681,-0.7455570336011519,-0.7786929495280814
7,45857.3,46425.61,45837.28,46288.18,2757.471426,3215.1057879128575,3466.0702440000005,0.14609678345932348,9890.800865646539,61.577816812026846,3728333315.8282323,1138330725.4620209,7.616517195278245,991.4784246970529,46164.1448017857,0.0,46242.40375,46593.20626109955,45891.601238900446,1.517233027054963,0.5652450432246366,0.0,0.0,46197.417083333334,46915.902083333334,45478.93208333333,3.1104985748617047,0.563162708105713,0.0,0.0,44950.53,46796.94,45873.735,3.992893643639802,0.7244598978558386,0.0,-3.3162826291227248,6.524540614753008,-9.840823243875732,46242.40375,46242.40375,46221.67318469965,46224.98946732877,0.0,0.0,0.0,0.3629241817725026,0.3092831558674455,0.053641025905057094,0.0021611195500612712,6.4313854801193,-6.0872127882272995,8396.188266129036,-153.66772744895258,-153.40856263933526,-0.25916480961731736,45873.735,45873.735,45873.735,45873.735,54427.20915658602,54126.06984543011,20.0,28.000000000000004,-8.000000000000004,-1.0,46665.88356096,0.0,0.0,0.0,52.53277961013026,0.0,0.0,0.0,-55.36981245204162,45.73772856296359,72.44598978558386,63.08385822578233,-27.55401021441614,28.560249999980442,46181.333058915654,0.0,-17.26318218725,-11.048500256559848,-6.214681930690151,0.9396104873160782,0.9352236062964536,0.15360085717024408
8,46291.87,47300.0,46272.1,47009.38,4893.935446,5341.69904242238,8360.005690000002,0.19857159786023515,512693.0069784379,70.21396708560286,13749026461.923634,2714667692.5197225,102.16019322955357,991.4784246970529,46290.8290490641,0.0,46327.62333333333,46912.2470395467,45742.999627119956,2.523866601171957,1.0830730600050655,1.0,0.0,46271.09222222222,47023.956666666665,45518.22777777778,3.2541459831063673,0.9903191957235913,0.0,0.0,44950.53,47300.0,46125.265,5.071423550254793,0.8763040175018185,0.0,59.76637884315278,17.172908260432962,42.59347058271982,46327.62333333333,46327.62333333333,46342.85884859201,46283.09246974886,0.0,0.0,0.0,0.43633689797922637,0.2982071363118239,0.13812976166740248,0.004989155631449664,7.235759044325569,187.13566716448136,8310.968682795705,-152.10803163343493,-153.26405919423522,1.1560275608002826,46125.265,46125.265,46125.265,46125.265,54427.20915658602,54126.06984543011,36.0,28.000000000000004,7.9999999999999964,45641.02,46665.88356096,1.0,0.0,0.0,69.91071607128185,0.0,0.0,0.0,-35.76075623973194,50.819736624233705,87.63040175018185,69.72876195708672,-12.36959824981815,43.428333333315095,46411.24719857298,0.0,-12.271917474594265,-11.29318370016673,-0.9787337744275337,1.5580651475171292,1.5460519342735068,1.7140592061092308
9,47009.38,47500.0,46900.0,47350.12,3890.526253,7288.5183794236145,12250.531943000002,0.23670825322300407,628830.8510454097,74.76124518175682,6383969258.875489,3122367866.559252,104.45056211684262,998.6649980666929,46412.027376314625,737.5780000000013,46429.873,47256.90757369326,45602.83842630674,3.5625106004199396,1.0563534036373414,1.0,0.0,46368.987,47106.564999999995,45631.409,3.1813418740417934,1.1651045719910358,1.0,0.0,44950.53,47500.0,46225.265,5.491012219654362,0.9412113105861228,0.0,135.69055659102014,40.876437926550395,94.81411866446975,46429.873,46429.873,46497.822102654776,46362.131546063756,0.0,0.0,0.0,0.49889555601070185,0.31252266355808744,0.1863728924526144,0.01141975736792274,8.031557908724443,203.47376489501193,8208.719016129035,-150.23664983361692,-152.83155455653392,2.5949047229169935,46570.509999999995,46225.265,46397.8875,46225.265,54427.20915658602,54126.06984543011,40.0,28.000000000000004,11.999999999999996,45674.1996,46665.88356096,0.0,0.0,0.0,74.63550772043337,0.0,0.0,0.0,-19.542328236678284,54.370001228897856,94.12113105861229,84.73250753145936,-5.878868941387712,122.92799999998533,46667.3369244708,0.0,-10.51768757222301,-11.138084474577987,0.620396902354976,0.724834065031299,0.7222197681969078,2.451317356161198
