Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Can be ignored
1578020400000,6957.66000000,6966.36000000,6940.00000000,6952.04000000,1246.58950800,1578023999999,8665052.18701594,10323,790.42618400,5493729.62995557,0
1578024000000,6952.04000000,7264.71000000,6948.64000000,7210.19000000,9560.89769700,1578027599999,68233808.79932053,58889,5333.28120100,38097761.60265872,0
1578027600000,7210.20000000,7249.00000000,7168.48000000,7220.47000000,3575.77096500,1578031199999,25747383.97826779,23043,1664.40199800,11984700.10713506,0
1578031200000,7220.49000000,7225.00000000,7190.14000000,7202.22000000,2075.25916000,1578034799999,14952700.81905125,15059,1178.02364100,8487381.37962676,0
1578034800000,7202.06000000,7232.00000000,7185.04000000,7203.21000000,2185.37688400,1578038399999,15764122.99045020,15969,1205.43434100,8695762.96987356,0
1578038400000,7202.28000000,7297.29000000,7202.28000000,7260.60000000,3976.53450900,1578041999999,28847521.62215607,28749,1973.20628100,14317041.90044787,0
1578042000000,7260.64000000,7358.88000000,7256.56000000,7348.42000000,5469.03063200,1578045599999,39980889.00233599,43411,2770.95700100,20262285.32994336,0
1578045600000,7349.30000000,7371.92000000,7281.30000000,7312.25000000,3924.46241400,1578049199999,28761054.21356499,28443,2031.21387800,14885400.16303040,0
1578049200000,7312.26000000,7346.00000000,7306.61000000,7340.46000000,1826.85746600,1578052799999,13387065.43362765,15185,1054.22131600,7725680.33110307,0
1578052800000,7340.46000000,7350.19000000,7303.14000000,7322.78000000,1717.22262000,1578056399999,12589082.19929539,16237,897.96389000,6584329.21108697,0
1578056400000,7324.10000000,7380.00000000,7311.59000000,7348.87000000,1906.46899800,1578059999999,13993594.37929978,17141,1164.18671300,8546209.30930311,0
1578060000000,7348.36000000,7362.31000000,7229.30000000,7254.73000000,4583.64311900,1578063599999,33344264.97312205,29226,2025.43659600,14732230.45810529,0
1578063600000,7255.49000000,7322.44000000,7252.48000000,7320.18000000,2371.65079200,1578067199999,17278237.82042984,19457,1389.52840600,10124983.69689626,0
1578067200000,7320.17000000,7405.00000000,7293.10000000,7386.03000000,5852.32693400,1578070799999,43085512.31713267,35462,3053.03153200,22482413.94967173,0
1578070800000,7388.21000000,7403.20000000,7335.21000000,7355.26000000,2201.22306300,1578074399999,16208977.14385979,20452,1275.36580600,9393686.41821483,0
1578074400000,7355.23000000,7369.47000000,7330.32000000,7342.96000000,1422.53160200,1578077999999,10452057.80751470,12260,690.97923400,5076955.46040494,0
1578078000000,7342.95000000,7352.33000000,7280.00000000,7343.08000000,2259.00287800,1578081599999,16538679.10997612,18046,1076.91757200,7886089.41175485,0
1578081600000,7343.62000000,7361.00000000,7297.01000000,7316.99000000,1546.01318200,1578085199999,11329963.77164085,14968,812.46745300,5953352.36749794,0
1578085200000,7317.01000000,7335.00000000,7262.68000000,7283.00000000,1227.92914500,1578088799999,8971337.08503506,13256,576.86847300,4217244.77246865,0
1578088800000,7281.69000000,7320.54000000,7260.01000000,7300.56000000,1407.54526500,1578092399999,10255827.30858228,16357,746.19545100,5439215.09984980,0
1578092400000,7301.32000000,7346.08000000,7291.75000000,7344.96000000,1712.85633800,1578095999999,12540187.59056603,14442,1065.19420400,7797565.57079987,0
1578096000000,7345.00000000,7350.00000000,7289.98000000,7302.24000000,1240.40648400,1578099599999,9078998.36200795,12819,638.58482500,4674982.41677796,0
1578099600000,7304.96000000,7312.58000000,7280.85000000,7309.16000000,821.32123900,1578103199999,5995763.76346649,9449,385.80082900,2816706.44240979,0
1578103200000,7308.71000000,7328.99000000,7296.18000000,7327.83000000,868.28171500,1578106799999,6347480.77036324,8757,480.70270400,3514344.60271422,0
1578106800000,7328.21000000,7339.69000000,7318.56000000,7333.11000000,763.77539700,1578110399999,5598498.15114238,9039,364.40663900,2671265.77368834,0
1578110400000,7333.14000000,7338.46000000,7312.65000000,7334.86000000,691.83320500,1578113999999,5068965.03391615,7936,350.86769200,2570685.59771596,0
1578114000000,7334.59000000,7369.28000000,7325.00000000,7344.69000000,1306.73878500,1578117599999,9599549.39428373,11322,686.85943200,5045356.36727312,0
1578117600000,7344.70000000,7367.88000000,7340.00000000,7354.96000000,1168.09703600,1578121199999,8588833.52266133,9966,623.61341200,4585244.98361740,0
1578121200000,7354.95000000,7363.63000000,7327.32000000,7348.11000000,1352.88086500,1578124799999,9937643.00037155,12154,738.57006100,5425429.78363615,0
1578124800000,7348.04000000,7365.00000000,7330.00000000,7346.59000000,1272.74322500,1578128399999,9349986.41497317,10447,754.21728400,5541046.30271424,0
1578128400000,7346.40000000,7369.18000000,7339.28000000,7363.88000000,1084.11063300,1578131999999,7969046.51742551,10286,632.44311500,4649101.30288025,0
1578132000000,7364.32000000,7369.63000000,7304.36000000,7318.30000000,1807.55155200,1578135599999,13285643.39210369,13744,901.63355000,6628279.00853527,0
1578135600000,7318.15000000,7339.27000000,7302.10000000,7336.45000000,1520.45465500,1578139199999,11137558.08834180,12378,845.04624400,6190646.73873129,0
1578139200000,7336.75000000,7339.58000000,7305.00000000,7312.89000000,1131.42266700,1578142799999,8280307.37766014,10870,695.22978200,5087716.14308025,0
1578142800000,7312.79000000,7326.49000000,7291.00000000,7303.88000000,1549.12832600,1578146399999,11319379.88516534,12399,824.57548200,6025792.11206226,0
1578146400000,7303.72000000,7323.74000000,7296.44000000,7316.72000000,874.23169300,1578149999999,6392383.49458831,10447,482.35789900,3526846.77919991,0
1578150000000,7315.51000000,7332.00000000,7305.00000000,7318.99000000,870.05060000,1578153599999,6368539.05235395,9712,555.82858100,4068357.90817464,0
1578153600000,7318.98000000,7323.26000000,7297.91000000,7307.11000000,1043.41794200,1578157199999,7626119.39572547,10912,661.78544500,4837226.21228647,0
1578157200000,7308.00000000,7352.00000000,7305.00000000,7351.99000000,1237.98429600,1578160799999,9073546.24007656,11219,700.10711200,5131938.52387021,0
1578160800000,7351.36000000,7404.00000000,7272.21000000,7306.92000000,4110.02446900,1578164399999,30174172.57221053,28800,2134.44816900,15683019.21119906,0
1578164400000,7306.60000000,7353.84000000,7283.01000000,7334.83000000,1966.92940100,1578167999999,14396196.38601149,17332,1094.31068800,8008151.88383367,0
1578168000000,7334.89000000,7352.64000000,7310.67000000,7341.06000000,1433.86406100,1578171599999,10520647.67395371,14270,799.04817900,5863217.43234697,0
1578171600000,7340.90000000,7367.31000000,7330.72000000,7350.68000000,869.00751400,1578175199999,6388749.19958577,10519,468.21202600,3442355.71038733,0
1578175200000,7350.72000000,7359.70000000,7342.67000000,7350.24000000,474.92610900,1578178799999,3490739.05349926,7232,275.80599700,2027212.73001064,0
1578178800000,7350.05000000,7363.00000000,7328.90000000,7354.11000000,528.79310800,1578182399999,3885494.19806059,7361,274.92710100,2020187.75692625,0
1578182400000,7354.19000000,7393.00000000,7354.11000000,7373.48000000,1432.35544000,1578185999999,10563344.57119818,14037,776.62883600,5726670.33329952,0
1578186000000,7373.43000000,7481.87000000,7373.43000000,7459.18000000,6394.85574000,1578189599999,47589392.48295649,41542,3681.01181200,27385490.18546417,0
1578189600000,7459.91000000,7482.87000000,7432.79000000,7443.79000000,2038.01579000,1578193199999,15193162.68683375,16293,1098.01941700,8185284.49384038,0
1578193200000,7443.92000000,7478.00000000,7439.33000000,7475.99000000,1446.22287600,1578196799999,10788460.71409375,10742,698.45196300,5210182.68891613,0
1578196800000,7476.00000000,7495.00000000,7444.00000000,7457.14000000,1859.90946700,1578200399999,13891219.77843782,13732,963.61762000,7196995.01753636,0
1578200400000,7457.18000000,7470.00000000,7444.00000000,7459.12000000,952.44431800,1578203999999,7102459.03193126,9012,467.70221700,3487421.34218464,0
1578204000000,7458.51000000,7481.25000000,7437.40000000,7457.50000000,1166.46428900,1578207599999,8698784.19161467,9663,617.68122900,4607145.02671692,0
1578207600000,7457.83000000,7470.36000000,7442.00000000,7463.63000000,888.08785400,1578211199999,6620622.05257971,8625,438.11524600,3266141.97931797,0
1578211200000,7463.64000000,7472.00000000,7410.00000000,7430.05000000,1595.87833400,1578214799999,11873005.14908572,13828,699.62332800,5206437.36091203,0
1578214800000,7430.00000000,7436.84000000,7400.00000000,7427.74000000,2072.53709500,1578218399999,15374755.30564120,14274,1071.63908300,7951156.81151286,0
1578218400000,7427.70000000,7432.28000000,7403.21000000,7415.12000000,995.14421000,1578221999999,7381567.11187703,9178,554.60784000,4113587.50863083,0
1578222000000,7415.10000000,7440.00000000,7410.00000000,7422.33000000,1001.51761900,1578225599999,7437451.92934790,10279,555.24831900,4123218.04875656,0
1578225600000,7422.27000000,7460.46000000,7421.93000000,7457.01000000,1079.56126300,1578229199999,8035656.55335237,11542,556.96614800,4145496.06580913,0
1578229200000,7457.79000000,7458.00000000,7415.00000000,7431.15000000,1337.57108400,1578232799999,9948778.23592681,12377,622.41217100,4630128.04990535,0
1578232800000,7431.16000000,7444.73000000,7425.00000000,7431.82000000,831.78756000,1578236399999,6186421.45581482,10274,417.49211200,3105289.93670699,0
1578236400000,7431.71000000,7476.31000000,7430.99000000,7468.42000000,1839.98851800,1578239999999,13720484.21962582,18706,910.30737600,6788769.09827210,0
1578240000000,7467.91000000,7484.00000000,7450.00000000,7461.38000000,1764.36250900,1578243599999,13176482.88872617,15674,877.83013500,6555856.94862444,0
1578243600000,7461.26000000,7470.76000000,7445.15000000,7464.65000000,904.27587600,1578247199999,6746680.14234980,10630,463.13893300,3455255.50933466,0
1578247200000,7464.62000000,7468.87000000,7421.77000000,7438.72000000,1226.76024400,1578250799999,9128520.21994536,12491,594.86782600,4426180.47597276,0
1578250800000,7439.02000000,7449.69000000,7427.10000000,7444.14000000,952.37598000,1578254399999,7086228.44770478,10026,471.83179900,3511047.65520904,0
1578254400000,7444.71000000,7445.00000000,7426.00000000,7431.60000000,687.77142300,1578257999999,5113632.96483551,7435,338.38260200,2516105.87400187,0
1578258000000,7431.01000000,7431.53000000,7361.01000000,7368.52000000,2225.19435800,1578261599999,16458207.43375456,17765,937.13403100,6931356.29916191,0
1578261600000,7367.62000000,7385.65000000,7318.00000000,7355.73000000,2249.58603700,1578265199999,16533005.57722188,18767,1006.18354500,7397754.59118095,0
1578265200000,7355.73000000,7363.35000000,7321.00000000,7358.75000000,1388.41772000,1578268799999,10200360.64432085,12317,636.47597600,4677123.08838317,0
1578268800000,7357.64000000,7384.72000000,7346.76000000,7378.75000000,1358.86778700,1578272399999,10006650.47519736,10399,712.18397500,5243957.74043171,0
1578272400000,7378.97000000,7426.82000000,7368.55000000,7423.50000000,1630.22754100,1578275999999,12048066.48859861,14099,917.22356400,6779159.35703859,0
1578276000000,7423.06000000,7562.00000000,7421.64000000,7551.44000000,5819.25697200,1578279599999,43663709.10690237,38256,3402.17862800,25524409.67271298,0
1578279600000,7551.47000000,7580.00000000,7486.85000000,7540.90000000,4769.90635600,1578283199999,35939688.36850047,27817,2222.12077100,16741857.77389278,0
1578283200000,7540.90000000,7554.61000000,7516.06000000,7529.52000000,1554.58246100,1578286799999,11710943.82189495,13475,854.35494500,6435282.57852864,0
1578286800000,7529.52000000,7541.55000000,7496.00000000,7532.85000000,1472.91993000,1578290399999,11073632.01372346,12768,803.68440300,6042473.86977641,0
1578290400000,7532.85000000,7537.53000000,7510.99000000,7520.00000000,873.32937000,1578293999999,6569908.16641012,9507,431.80743200,3248175.86765804,0
1578294000000,7520.00000000,7527.27000000,7505.57000000,7507.91000000,921.88639400,1578297599999,6931555.59320038,9159,444.00482500,3338517.88953226,0
1578297600000,7508.18000000,7551.68000000,7507.39000000,7547.55000000,1690.85779800,1578301199999,12736985.42278754,14328,814.26494500,6134487.50936167,0
1578301200000,7547.88000000,7553.00000000,7516.51000000,7550.78000000,2074.10587600,1578304799999,15626240.92649843,18687,864.87892200,6516227.64078327,0
1578304800000,7550.84000000,7576.68000000,7535.64000000,7561.22000000,1912.72869300,1578308399999,14444524.61192176,18543,915.29911800,6911919.74394356,0
1578308400000,7561.27000000,7582.27000000,7526.88000000,7544.72000000,2149.63522600,1578311999999,16235629.11430561,19890,1039.19860600,7849336.70742311,0
1578312000000,7544.72000000,7566.24000000,7535.00000000,7557.42000000,1484.61359400,1578315599999,11210567.43724119,12884,704.89083900,5323100.75699911,0
1578315600000,7557.77000000,7622.00000000,7465.44000000,7528.64000000,3698.14084200,1578319199999,27922946.21992676,28344,1862.62529400,14075076.31828144,0
1578319200000,7528.59000000,7558.45000000,7505.02000000,7547.93000000,2383.74561100,1578322799999,17962663.17966620,19285,1303.73241200,9823948.60179271,0
1578322800000,7548.10000000,7553.28000000,7516.34000000,7519.99000000,1644.39387700,1578326399999,12387650.46453011,13550,799.01666700,6019492.83908403,0
1578326400000,7519.05000000,7546.08000000,7509.43000000,7529.24000000,1626.35541700,1578329999999,12248008.99620760,15654,736.28242300,5544569.03843283,0
1578330000000,7529.01000000,7561.00000000,7526.91000000,7558.48000000,1102.99852200,1578333599999,8326795.80955293,12439,569.33917300,4298267.66878707,0
1578333600000,7558.78000000,7560.00000000,7525.96000000,7533.00000000,910.96730600,1578337199999,6870408.26374498,10347,453.45254100,3420109.10953394,0
1578337200000,7532.50000000,7551.71000000,7524.00000000,7539.90000000,863.25263400,1578340799999,6506806.85940654,10935,473.86173400,3571504.33031114,0
1578340800000,7539.74000000,7557.99000000,7534.90000000,7551.25000000,978.34291200,1578344399999,7380946.73490069,11695,569.29348500,4294737.99133277,0
1578344400000,7551.24000000,7608.00000000,7547.56000000,7578.42000000,2101.57766700,1578347999999,15931490.16536530,19607,1075.09484400,8149879.44433462,0
1578348000000,7578.42000000,7752.00000000,7574.39000000,7712.63000000,6546.73032300,1578351599999,50288414.24073918,52828,3902.72332700,29978574.82851993,0
1578351600000,7712.58000000,7795.34000000,7690.70000000,7758.00000000,5066.27220700,1578355199999,39306248.74482665,35441,2982.25489700,23146543.38093203,0
1578355200000,7758.90000000,8000.00000000,7758.29000000,7888.42000000,12714.83070600,1578358799999,100431489.77434890,82946,6709.96155300,52994969.46488182,0
1578358800000,7889.64000000,7919.99000000,7866.01000000,7905.67000000,3784.60669600,1578362399999,29871916.67223374,24795,1938.55600800,15302810.77091618,0
1578362400000,7905.67000000,7940.00000000,7892.32000000,7896.20000000,2658.47084600,1578365999999,21044270.03587966,18811,1370.87466600,10854112.61087368,0
1578366000000,7896.08000000,7916.94000000,7885.75000000,7894.90000000,1811.52833000,1578369599999,14315835.96300617,15011,975.40936100,7708567.94448613,0
1578369600000,7894.71000000,7905.50000000,7821.00000000,7840.83000000,3265.38955600,1578373199999,25677451.53822563,23077,1742.82731100,13706498.44044745,0
1578373200000,7839.75000000,7882.56000000,7826.63000000,7869.33000000,1749.12072800,1578376799999,13743573.72442110,16177,985.34883300,7741914.49410304,0
1578376800000,7869.29000000,7876.00000000,7851.26000000,7872.91000000,1034.37114300,1578380399999,8133764.88560231,11274,527.42228500,4147655.00987118,0
1578380400000,7873.05000000,7896.72000000,7857.53000000,7883.37000000,1730.80773600,1578383999999,13631073.59903554,14998,755.63328000,5951062.95121976,0
1578384000000,7883.11000000,7904.72000000,7868.00000000,7883.97000000,2060.94551100,1578387599999,16256413.08171298,17390,950.46662900,7497758.29864505,0
1578387600000,7884.32000000,7886.17000000,7855.00000000,7856.26000000,1266.18197600,1578391199999,9967012.27205612,11360,630.52260400,4963576.78462769,0
1578391200000,7856.26000000,7889.78000000,7856.15000000,7889.24000000,1164.56642500,1578394799999,9168200.23827198,11913,687.79892600,5414778.73944072,0
1578394800000,7888.12000000,7965.00000000,7881.69000000,7895.14000000,4207.10758400,1578398399999,33336242.04565509,29610,1939.21226200,15367425.94336116,0
1578398400000,7895.13000000,7915.77000000,7840.00000000,7869.05000000,3167.80336200,1578401999999,24958767.24169997,25794,1506.37948300,11869587.15212092,0
1578402000000,7869.02000000,7869.03000000,7810.73000000,7847.99000000,2935.85674000,1578405599999,23010639.92508080,23806,1588.38498000,12449700.20206891,0
1578405600000,7847.99000000,7884.59000000,7837.26000000,7838.80000000,2419.77700700,1578409199999,19024039.66828370,18443,1342.56181700,10555557.25581081,0
1578409200000,7841.16000000,7847.99000000,7740.29000000,7764.59000000,5292.20215100,1578412799999,41233550.63491074,36447,2540.74763000,19795648.07089861,0
1578412800000,7764.04000000,7940.12000000,7723.71000000,7912.18000000,6410.88207500,1578416399999,50397337.57130765,39822,3152.24087800,24787207.36405364,0
1578416400000,7912.18000000,7952.05000000,7878.01000000,7938.33000000,3293.00613700,1578419999999,26090371.76416601,25516,1811.68424700,14355314.70783123,0
1578420000000,7937.88000000,8137.00000000,7919.22000000,8037.69000000,9327.80748700,1578423599999,75055155.95258604,63271,4762.40488800,38313516.04618108,0
1578423600000,8038.54000000,8111.45000000,8032.39000000,8073.69000000,4283.20868400,1578427199999,34595341.22031034,33612,2191.47601300,17697877.77403803,0
1578427200000,8073.69000000,8175.01000000,8041.28000000,8162.66000000,4404.72766700,1578430799999,35743064.47087001,33702,2200.15539600,17837993.06519748,0
1578430800000,8162.57000000,8188.00000000,7975.74000000,8016.44000000,5116.55768000,1578434399999,41369148.86274302,38918,2162.22421200,17479913.96247367,0
1578434400000,8016.43000000,8067.06000000,7945.72000000,8049.55000000,3088.53339000,1578437999999,24759610.15753112,31418,1584.06523900,12702911.97417525,0
1578438000000,8049.83000000,8207.68000000,8020.70000000,8145.28000000,3983.39504400,1578441599999,32388519.84302401,37204,2135.75304800,17370608.58620828,0
1578441600000,8145.92000000,8455.00000000,8142.00000000,8431.82000000,12579.62805700,1578445199999,104742900.36766070,86656,7296.11213600,60779821.43650455,0
1578445200000,8430.53000000,8448.14000000,8328.89000000,8370.92000000,8384.94555800,1578448799999,70341465.07528167,55444,3917.52763900,32870849.25847656,0
1578448800000,8370.93000000,8422.00000000,8256.74000000,8278.59000000,4558.24627600,1578452399999,38042025.79269445,35400,2210.41276600,18454140.09915400,0
1578452400000,8278.07000000,8344.00000000,8244.93000000,8300.34000000,4359.94768700,1578455999999,36152593.44066096,36939,2055.47772700,17048325.22025449,0
1578456000000,8300.34000000,8355.87000000,8288.00000000,8344.63000000,2575.22239600,1578459599999,21432265.58001239,23179,1234.43221800,10272038.66310392,0
1578459600000,8343.92000000,8377.00000000,8307.85000000,8334.77000000,2664.27786900,1578463199999,22238879.91047780,23020,1332.74476000,11128950.93755594,0
1578463200000,8334.76000000,8367.61000000,8319.00000000,8339.13000000,1731.94345400,1578466799999,14440003.98839634,18579,887.97111400,7404179.75512451,0
1578466800000,8339.14000000,8347.99000000,8277.21000000,8297.26000000,2788.14280100,1578470399999,23173043.03387968,22508,1476.36793900,12267485.07653089,0
1578470400000,8297.27000000,8329.09000000,8264.86000000,8312.04000000,2508.72705100,1578473999999,20816132.23089639,19147,1086.81675300,9017275.59081585,0
1578474000000,8312.05000000,8321.83000000,8276.00000000,8297.21000000,2091.83439100,1578477599999,17358734.18112929,18451,951.15264100,7894326.20300576,0
1578477600000,8296.98000000,8359.00000000,8284.19000000,8326.98000000,2380.67478500,1578481199999,19840585.17763620,21206,1196.77988700,9974423.98479169,0
1578481200000,8327.06000000,8370.00000000,8325.03000000,8332.47000000,2034.52979700,1578484799999,16984106.11942789,17716,877.14251900,7321689.17031959,0
1578484800000,8332.20000000,8347.33000000,8276.00000000,8286.16000000,2426.85415400,1578488399999,20173222.92609616,23169,1074.13418200,8932312.05536876,0
1578488400000,8285.92000000,8418.61000000,8215.20000000,8384.99000000,7456.82961000,1578491999999,62127675.08692924,52403,3673.40457300,30621496.58241716,0
1578492000000,8384.99000000,8385.00000000,8184.00000000,8310.98000000,6554.98078000,1578495599999,54359887.65474665,44270,3109.17458700,25791118.73389920,0
1578495600000,8310.98000000,8359.00000000,8237.36000000,8305.97000000,3993.00866900,1578499199999,33129539.68541083,31375,2144.23259800,17792948.66303479,0
1578499200000,8306.09000000,8335.79000000,8050.00000000,8115.00000000,12758.45028100,1578502799999,104258067.80027658,75175,6018.51536300,49162576.84771861,0
1578502800000,8115.00000000,8123.98000000,8010.00000000,8077.68000000,7266.04722900,1578506399999,58605948.40172699,46466,3250.13953500,26222554.54802363,0
1578506400000,8077.68000000,8094.93000000,8035.01000000,8053.70000000,2950.76277400,1578509999999,23798868.85141497,22374,1202.48960200,9698698.48899156,0
